project_id,material_id,date,quantity
02d,002,2023-02-28,1815.12
02d,002,2023-03-31,2839.13
02d,002,2023-04-30,1548.15
02d,002,2023-05-31,1439.16
02d,002,2023-06-30,594.2
02d,002,2023-07-31,6277.01
02d,002,2023-08-31,1002.47
02d,002,2023-09-30,6271.15
02d,002,2023-10-31,1492.85
02d,002,2023-11-30,2485.16
02d,002,2023-12-31,1378.97
02d,002,2024-01-31,2045.67
02d,002,2024-02-29,882.27
02d,002,2024-03-31,2044.19
02d,002,2024-04-30,1539.73
02d,002,2024-05-31,3169.74
02d,002,2024-06-30,1405.76
02d,002,2024-07-31,994.4
02d,002,2024-08-31,819.89
02d,002,2024-09-30,564.1
02d,002,2024-10-31,4866.01
02d,002,2024-11-30,5483.49
02d,002,2024-12-31,828.23
02d,004,2022-01-31,81.34
02d,004,2022-02-28,44.02
02d,004,2022-03-31,129.65
02d,004,2022-04-30,33.3
02d,004,2022-05-31,62.4
02d,004,2022-06-30,13.71
02d,004,2022-07-31,52.34
02d,004,2022-08-31,50.76
02d,004,2022-09-30,64.17
02d,004,2022-10-31,38.08
02d,004,2022-11-30,165.47
02d,004,2022-12-31,8.86
02d,004,2023-01-31,18.35
02d,004,2023-02-28,32.47
02d,004,2023-03-31,124.42
02d,004,2023-04-30,38.9
02d,004,2023-05-31,138.36
02d,004,2023-06-30,9.72
02d,004,2023-07-31,16.34
02d,004,2023-08-31,52.58
02d,004,2023-09-30,33.81
02d,004,2023-10-31,89.69
02d,004,2023-11-30,186.32
02d,004,2023-12-31,26.66
02d,004,2024-01-31,26.14
02d,004,2024-02-29,28.36
02d,004,2024-03-31,51.15
02d,004,2024-04-30,37.69
02d,004,2024-05-31,21.86
02d,004,2024-06-30,6.95
02d,004,2024-07-31,31.01
02d,004,2024-08-31,22.25
02d,004,2024-09-30,64.86
02d,004,2024-10-31,102.5
02d,004,2024-11-30,52.41
02d,004,2024-12-31,51.56
02d,005,2022-01-31,392.98
02d,005,2022-02-28,760.9
02d,005,2022-03-31,361.87
02d,005,2022-04-30,119.09
02d,005,2022-05-31,357.44
02d,005,2022-06-30,121.16
02d,005,2022-07-31,79.35
02d,005,2022-08-31,56.13
02d,005,2022-09-30,138.14
02d,005,2022-10-31,337.3
02d,005,2022-11-30,567.37
02d,005,2022-12-31,339.31
02d,005,2023-01-31,202.43
02d,005,2023-02-28,99.26
02d,005,2023-03-31,36.33
02d,005,2023-04-30,514.75
02d,005,2023-05-31,207.91
02d,005,2023-06-30,151.35
02d,005,2023-07-31,179.58
02d,005,2023-08-31,130.04
02d,005,2023-09-30,21.88
02d,005,2023-10-31,188.33
02d,005,2023-11-30,298.17
02d,005,2023-12-31,216.3
02d,005,2024-01-31,30.51
02d,005,2024-02-29,89.29
02d,005,2024-03-31,77.29
02d,005,2024-04-30,329.82
02d,005,2024-05-31,519.3
02d,005,2024-06-30,200.29
02d,005,2024-07-31,69.26
02d,005,2024-08-31,53.04
02d,005,2024-09-30,178.39
02d,005,2024-10-31,191.46
02d,005,2024-11-30,705.18
02d,005,2024-12-31,183.83
02d,006,2022-01-31,53.76
02d,006,2022-02-28,12.42
02d,006,2022-03-31,8.23
02d,006,2022-04-30,46.36
02d,006,2022-05-31,24.11
02d,006,2022-06-30,42.41
02d,006,2022-07-31,17.91
02d,006,2022-08-31,56.57
02d,006,2022-09-30,43.89
02d,006,2022-10-31,57.25
02d,006,2022-11-30,31.38
02d,006,2022-12-31,60.34
02d,006,2023-01-31,42.43
02d,006,2023-02-28,69.32
02d,006,2023-03-31,65.94
02d,006,2023-04-30,42.76
02d,006,2023-05-31,50.61
02d,006,2023-06-30,37.17
02d,006,2023-07-31,36.5
02d,006,2023-08-31,24.13
02d,006,2023-09-30,76.55
02d,006,2023-10-31,49.68
02d,006,2023-11-30,232.9
02d,006,2023-12-31,64.33
02d,006,2024-01-31,59.07
02d,006,2024-02-29,87.05
02d,006,2024-03-31,117.22
02d,006,2024-04-30,90.19
02d,006,2024-05-31,33.62
02d,006,2024-06-30,101.9
02d,006,2024-07-31,17.58
02d,006,2024-08-31,57.66
02d,006,2024-09-30,12.04
02d,006,2024-10-31,84.26
02d,006,2024-11-30,106.72
02d,006,2024-12-31,8.24
02d,007,2022-01-31,282.92
02d,007,2022-02-28,152.34
02d,007,2022-03-31,400.42
02d,007,2022-04-30,188.99
02d,007,2022-05-31,231.64
02d,007,2022-06-30,298.24
02d,007,2022-07-31,126.15
02d,007,2022-08-31,97.74
02d,007,2022-09-30,70.84
02d,007,2022-10-31,213.83
02d,007,2022-11-30,225.45
02d,007,2022-12-31,275.85
02d,007,2023-01-31,187.96
02d,007,2023-02-28,417.6
02d,007,2023-03-31,213.49
02d,007,2023-04-30,144.17
02d,007,2023-05-31,111.04
02d,007,2023-06-30,135.01
02d,007,2023-07-31,125.1
02d,007,2023-08-31,783.4
02d,007,2023-09-30,141.0
02d,007,2023-10-31,813.9
02d,007,2023-11-30,495.49
02d,007,2023-12-31,193.44
02d,007,2024-01-31,384.57
02d,007,2024-02-29,192.98
02d,007,2024-03-31,158.75
02d,007,2024-04-30,138.42
02d,007,2024-05-31,221.9
02d,007,2024-06-30,144.31
02d,007,2024-07-31,213.57
02d,007,2024-08-31,108.19
02d,007,2024-09-30,268.08
02d,007,2024-10-31,400.62
02d,007,2024-11-30,648.52
02d,007,2024-12-31,508.63
02d,008,2022-01-31,257.0
02d,008,2022-02-28,1016.28
02d,008,2022-03-31,491.57
02d,008,2022-04-30,236.23
02d,008,2022-05-31,296.72
02d,008,2022-06-30,667.84
02d,008,2022-07-31,425.18
02d,008,2022-08-31,541.34
02d,008,2022-09-30,709.35
02d,008,2022-10-31,408.77
02d,008,2022-11-30,1625.2
02d,008,2022-12-31,875.47
02d,008,2023-01-31,441.42
02d,008,2023-02-28,709.2
02d,008,2023-03-31,375.12
02d,008,2023-04-30,280.27
02d,008,2023-05-31,124.53
02d,008,2023-06-30,491.59
02d,008,2023-07-31,113.05
02d,008,2023-08-31,345.14
02d,008,2023-09-30,347.32
02d,008,2023-10-31,399.1
02d,008,2023-11-30,804.0
02d,008,2023-12-31,177.46
02d,008,2024-01-31,873.56
02d,008,2024-02-29,424.76
02d,008,2024-03-31,308.82
02d,008,2024-04-30,772.42
02d,008,2024-05-31,340.14
02d,008,2024-06-30,213.64
02d,008,2024-07-31,210.57
02d,008,2024-08-31,509.13
02d,008,2024-09-30,264.61
02d,008,2024-10-31,103.37
02d,008,2024-11-30,586.16
02d,008,2024-12-31,479.57
02d,009,2022-01-31,29.61
02d,009,2022-02-28,83.96
02d,009,2022-03-31,27.71
02d,009,2022-04-30,72.63
02d,009,2022-05-31,47.32
02d,009,2022-06-30,73.18
02d,009,2022-07-31,8.39
02d,009,2022-08-31,37.12
02d,009,2022-09-30,44.05
02d,009,2022-10-31,64.64
02d,009,2022-11-30,81.57
02d,009,2022-12-31,34.12
02d,009,2023-01-31,27.57
02d,009,2023-02-28,14.85
02d,009,2023-03-31,43.63
02d,009,2023-04-30,91.72
02d,009,2023-05-31,62.42
02d,009,2023-06-30,53.93
02d,009,2023-07-31,83.46
02d,009,2023-08-31,39.43
02d,009,2023-09-30,43.96
02d,009,2023-10-31,64.46
02d,009,2023-11-30,139.15
02d,009,2023-12-31,113.43
02d,009,2024-01-31,93.69
02d,009,2024-02-29,29.96
02d,009,2024-03-31,49.64
02d,009,2024-04-30,53.26
02d,009,2024-05-31,39.1
02d,009,2024-06-30,8.95
02d,009,2024-07-31,29.59
02d,009,2024-08-31,35.21
02d,009,2024-09-30,16.27
02d,009,2024-10-31,156.32
02d,009,2024-11-30,83.01
02d,009,2024-12-31,76.15
02d,010,2022-01-31,27.56
02d,010,2022-02-28,32.33
02d,010,2022-03-31,79.33
02d,010,2022-04-30,116.65
02d,010,2022-05-31,65.67
02d,010,2022-06-30,26.34
02d,010,2022-07-31,17.79
02d,010,2022-08-31,69.06
02d,010,2022-09-30,9.56
02d,010,2022-10-31,44.11
02d,010,2022-11-30,42.6
02d,010,2022-12-31,21.51
02d,010,2023-01-31,36.17
02d,010,2023-02-28,92.1
02d,010,2023-03-31,10.02
02d,010,2023-04-30,8.87
02d,010,2023-05-31,34.28
02d,010,2023-06-30,127.45
02d,010,2023-07-31,46.19
02d,010,2023-08-31,26.93
02d,010,2023-09-30,49.84
02d,010,2023-10-31,42.39
02d,010,2023-11-30,114.7
02d,010,2023-12-31,56.06
02d,010,2024-01-31,63.09
02d,010,2024-02-29,8.9
02d,010,2024-03-31,77.35
02d,010,2024-04-30,95.02
02d,010,2024-05-31,60.34
02d,010,2024-06-30,16.77
02d,010,2024-07-31,12.65
02d,010,2024-08-31,47.63
02d,010,2024-09-30,97.48
02d,010,2024-10-31,96.0
02d,010,2024-11-30,75.86
02d,010,2024-12-31,89.35
02d,002,2022-01-31,918.43
02d,002,2022-02-28,699.93
02d,002,2022-03-31,1335.69
02d,002,2022-04-30,1303.39
02d,002,2022-05-31,1101.7
02d,002,2022-06-30,466.94
02d,002,2022-07-31,1207.16
02d,002,2022-08-31,145.54
02d,002,2022-09-30,1235.66
02d,002,2022-10-31,2051.62
02d,002,2022-11-30,1082.44
02d,002,2022-12-31,1801.58
02d,002,2023-01-31,929.87
02d,002,2023-02-28,571.16
02d,002,2023-03-31,774.68
02d,002,2023-04-30,3143.92
02d,002,2023-05-31,642.05
02d,002,2023-06-30,310.06
02d,002,2023-07-31,283.53
02d,002,2023-08-31,1762.72
02d,002,2023-09-30,560.4
02d,002,2023-10-31,1349.76
02d,002,2023-11-30,582.52
02d,002,2023-12-31,1066.63
02d,002,2024-01-31,684.57
02d,002,2024-02-29,851.32
02d,002,2024-03-31,1604.35
02d,002,2024-04-30,1943.9
02d,002,2024-05-31,2037.71
02d,002,2024-06-30,1881.82
02d,002,2024-07-31,288.91
02d,002,2024-08-31,1268.75
02d,002,2024-09-30,1123.41
02d,002,2024-10-31,6046.29
02d,002,2024-11-30,335.0
02d,002,2024-12-31,1221.94
02d,003,2022-01-31,72.35
02d,003,2022-02-28,272.39
02d,003,2022-03-31,66.53
02d,003,2022-04-30,170.6
02d,003,2022-05-31,344.34
02d,003,2022-06-30,101.71
02d,003,2022-07-31,61.3
02d,003,2022-08-31,65.33
02d,003,2022-09-30,83.9
02d,003,2022-10-31,82.15
02d,003,2022-11-30,473.2
02d,003,2022-12-31,46.76
02d,003,2023-01-31,132.78
02d,003,2023-02-28,76.76
02d,003,2023-03-31,71.11
02d,003,2023-04-30,193.59
02d,003,2023-05-31,178.28
02d,003,2023-06-30,34.03
02d,003,2023-07-31,81.28
02d,003,2023-08-31,52.34
02d,003,2023-09-30,42.68
02d,003,2023-10-31,193.79
02d,003,2023-11-30,191.94
02d,003,2023-12-31,38.59
02d,003,2024-01-31,98.65
02d,003,2024-02-29,61.69
02d,003,2024-03-31,44.54
02d,003,2024-04-30,99.74
02d,003,2024-05-31,41.67
02d,003,2024-06-30,87.38
02d,003,2024-07-31,63.17
02d,003,2024-08-31,58.66
02d,003,2024-09-30,64.25
02d,003,2024-10-31,165.0
02d,003,2024-11-30,177.5
02d,003,2024-12-31,232.51
02d,005,2022-01-31,134.73
02d,005,2022-02-28,375.95
02d,005,2022-03-31,150.57
02d,005,2022-04-30,141.77
02d,005,2022-05-31,123.76
02d,005,2022-06-30,33.03
02d,005,2022-07-31,69.44
02d,005,2022-08-31,28.9
02d,005,2022-09-30,130.1
02d,005,2022-10-31,91.98
02d,005,2022-11-30,76.35
02d,005,2022-12-31,67.62
02d,005,2023-01-31,21.83
02d,005,2023-02-28,89.2
02d,005,2023-03-31,53.96
02d,005,2023-04-30,150.59
02d,005,2023-05-31,128.64
02d,005,2023-06-30,24.42
02d,005,2023-07-31,143.12
02d,005,2023-08-31,75.16
02d,005,2023-09-30,34.27
02d,005,2023-10-31,153.66
02d,005,2023-11-30,145.95
02d,005,2023-12-31,44.19
02d,005,2024-01-31,208.19
02d,005,2024-02-29,169.34
02d,005,2024-03-31,29.58
02d,005,2024-04-30,51.05
02d,005,2024-05-31,46.09
02d,005,2024-06-30,56.65
02d,005,2024-07-31,89.55
02d,005,2024-08-31,22.98
02d,005,2024-09-30,102.32
02d,005,2024-10-31,46.33
02d,005,2024-11-30,119.91
02d,005,2024-12-31,139.73
02d,006,2022-01-31,10.04
02d,006,2022-02-28,50.54
02d,006,2022-03-31,37.95
02d,006,2022-04-30,13.63
02d,006,2022-05-31,23.8
02d,006,2022-06-30,23.57
02d,006,2022-07-31,8.47
02d,006,2022-08-31,8.38
02d,006,2022-09-30,12.01
02d,006,2022-10-31,58.88
02d,006,2022-11-30,8.6
02d,006,2022-12-31,31.86
02d,006,2023-01-31,58.11
02d,006,2023-02-28,7.04
02d,006,2023-03-31,12.43
02d,006,2023-04-30,23.31
02d,006,2023-05-31,30.67
02d,006,2023-06-30,17.39
02d,006,2023-07-31,34.54
02d,006,2023-08-31,31.84
02d,006,2023-09-30,51.86
02d,006,2023-10-31,18.4
02d,006,2023-11-30,77.0
02d,006,2023-12-31,16.17
02d,006,2024-01-31,15.48
02d,006,2024-02-29,47.09
02d,006,2024-03-31,4.85
02d,006,2024-04-30,45.42
02d,006,2024-05-31,16.28
02d,006,2024-06-30,25.23
02d,006,2024-07-31,23.92
02d,006,2024-08-31,20.04
02d,006,2024-09-30,11.75
02d,006,2024-10-31,53.67
02d,006,2024-11-30,35.69
02d,006,2024-12-31,29.26
02d,007,2022-01-31,149.3
02d,007,2022-02-28,128.8
02d,007,2022-03-31,115.82
02d,007,2022-04-30,180.0
02d,007,2022-05-31,416.69
02d,007,2022-06-30,123.79
02d,007,2022-07-31,104.82
02d,007,2022-08-31,25.02
02d,007,2022-09-30,55.64
02d,007,2022-10-31,117.27
02d,007,2022-11-30,26.05
02d,007,2022-12-31,155.07
02d,007,2023-01-31,169.77
02d,007,2023-02-28,48.54
02d,007,2023-03-31,42.46
02d,007,2023-04-30,86.56
02d,007,2023-05-31,53.19
02d,007,2023-06-30,88.83
02d,007,2023-07-31,41.17
02d,007,2023-08-31,62.57
02d,007,2023-09-30,171.12
02d,007,2023-10-31,316.42
02d,007,2023-11-30,110.81
02d,007,2023-12-31,112.42
02d,007,2024-01-31,170.66
02d,007,2024-02-29,199.66
02d,007,2024-03-31,206.93
02d,007,2024-04-30,60.78
02d,007,2024-05-31,228.84
02d,007,2024-06-30,118.66
02d,007,2024-07-31,35.73
02d,007,2024-08-31,50.85
02d,007,2024-09-30,155.37
02d,007,2024-10-31,86.17
02d,007,2024-11-30,173.33
02d,007,2024-12-31,120.58
02d,008,2022-01-31,538.95
02d,008,2022-02-28,126.97
02d,008,2022-03-31,405.25
02d,008,2022-04-30,415.96
02d,008,2022-05-31,300.91
02d,008,2022-06-30,48.52
02d,008,2022-07-31,405.11
02d,008,2022-08-31,209.07
02d,008,2022-09-30,124.91
02d,008,2022-10-31,199.76
02d,008,2022-11-30,188.89
02d,008,2022-12-31,280.83
02d,008,2023-01-31,141.71
02d,008,2023-02-28,148.53
02d,008,2023-03-31,110.71
02d,008,2023-04-30,254.37
02d,008,2023-05-31,266.62
02d,008,2023-06-30,310.31
02d,008,2023-07-31,214.47
02d,008,2023-08-31,131.32
02d,008,2023-09-30,248.36
02d,008,2023-10-31,328.15
02d,008,2023-11-30,310.61
02d,008,2023-12-31,229.85
02d,008,2024-01-31,83.55
02d,008,2024-02-29,449.99
02d,008,2024-03-31,230.26
02d,008,2024-04-30,118.39
02d,008,2024-05-31,105.68
02d,008,2024-06-30,133.02
02d,008,2024-07-31,72.39
02d,008,2024-08-31,105.42
02d,008,2024-09-30,117.67
02d,008,2024-10-31,438.94
02d,008,2024-11-30,409.45
02d,008,2024-12-31,163.78
02d,009,2022-01-31,14.26
02d,009,2022-02-28,9.94
02d,009,2022-03-31,18.4
02d,009,2022-04-30,27.19
02d,009,2022-05-31,31.88
02d,009,2022-06-30,8.03
02d,009,2022-07-31,34.58
02d,009,2022-08-31,13.72
02d,009,2022-09-30,30.18
02d,009,2022-10-31,39.34
02d,009,2022-11-30,26.46
02d,009,2022-12-31,8.53
02d,009,2023-01-31,61.42
02d,009,2023-02-28,19.2
02d,009,2023-03-31,52.59
02d,009,2023-04-30,3.34
02d,009,2023-05-31,34.06
02d,009,2023-06-30,27.1
02d,009,2023-07-31,33.58
02d,009,2023-08-31,33.34
02d,009,2023-09-30,9.07
02d,009,2023-10-31,14.99
02d,009,2023-11-30,74.16
02d,009,2023-12-31,8.37
02d,009,2024-01-31,8.65
02d,009,2024-02-29,17.41
02d,009,2024-03-31,18.34
02d,009,2024-04-30,7.82
02d,009,2024-05-31,13.69
02d,009,2024-06-30,30.02
02d,009,2024-07-31,14.42
02d,009,2024-08-31,37.01
02d,009,2024-09-30,7.43
02d,009,2024-10-31,12.99
02d,009,2024-11-30,23.3
02d,009,2024-12-31,24.57
02d,010,2022-01-31,32.46
02d,010,2022-02-28,14.9
02d,010,2022-03-31,7.25
02d,010,2022-04-30,37.43
02d,010,2022-05-31,75.79
02d,010,2022-06-30,22.87
02d,010,2022-07-31,29.01
02d,010,2022-08-31,10.57
02d,010,2022-09-30,4.68
02d,010,2022-10-31,24.08
02d,010,2022-11-30,17.61
02d,010,2022-12-31,23.07
02d,010,2023-01-31,22.71
02d,010,2023-02-28,55.13
02d,010,2023-03-31,26.46
02d,010,2023-04-30,13.66
02d,010,2023-05-31,19.3
02d,010,2023-06-30,22.18
02d,010,2023-07-31,12.49
02d,010,2023-08-31,27.71
02d,010,2023-09-30,15.02
02d,010,2023-10-31,90.83
02d,010,2023-11-30,10.31
02d,010,2023-12-31,6.27
02d,010,2024-01-31,12.13
02d,010,2024-02-29,4.63
02d,010,2024-03-31,34.34
02d,010,2024-04-30,30.11
02d,010,2024-05-31,20.65
02d,010,2024-06-30,15.8
02d,010,2024-07-31,7.4
02d,010,2024-08-31,7.16
02d,010,2024-09-30,9.74
02d,010,2024-10-31,16.16
02d,010,2024-11-30,28.8
02d,010,2024-12-31,8.35
02d,002,2022-01-31,1920.48
02d,002,2022-02-28,566.18
02d,002,2022-03-31,3393.33
02d,002,2022-04-30,1730.78
02d,002,2022-05-31,2460.0
02d,002,2022-06-30,1390.43
02d,002,2022-07-31,2276.87
02d,002,2022-08-31,1489.31
02d,002,2022-09-30,2643.21
02d,002,2022-10-31,2000.42
02d,002,2022-11-30,1704.43
02d,002,2022-12-31,763.79
02d,002,2023-01-31,1389.3
02d,002,2023-02-28,2891.91
02d,002,2023-03-31,2868.09
02d,002,2023-04-30,5623.94
02d,002,2023-05-31,672.94
02d,002,2023-06-30,1153.44
02d,002,2023-07-31,1225.06
02d,002,2023-08-31,1149.5
02d,002,2023-09-30,878.64
02d,002,2023-10-31,1214.12
02d,002,2023-11-30,636.2
02d,002,2023-12-31,1128.17
02d,002,2024-01-31,1194.33
02d,002,2024-02-29,1177.19
02d,002,2024-03-31,934.51
02d,002,2024-04-30,976.12
02d,002,2024-05-31,4743.46
02d,002,2024-06-30,658.24
02d,002,2024-07-31,583.24
02d,002,2024-08-31,892.83
02d,002,2024-09-30,386.93
02d,002,2024-10-31,1071.33
02d,002,2024-11-30,3957.42
02d,002,2024-12-31,2908.04
02d,003,2022-01-31,674.84
02d,003,2022-02-28,147.74
02d,003,2022-03-31,119.29
02d,003,2022-04-30,367.13
02d,003,2022-05-31,99.97
02d,003,2022-06-30,63.37
02d,003,2022-07-31,45.15
02d,003,2022-08-31,177.08
02d,003,2022-09-30,185.21
02d,003,2022-10-31,154.14
02d,003,2022-11-30,43.8
02d,003,2022-12-31,49.88
02d,003,2023-01-31,200.97
02d,003,2023-02-28,163.94
02d,003,2023-03-31,253.0
02d,003,2023-04-30,212.57
02d,003,2023-05-31,170.48
02d,003,2023-06-30,116.23
02d,003,2023-07-31,102.71
02d,003,2023-08-31,133.74
02d,003,2023-09-30,47.01
02d,003,2023-10-31,462.77
02d,003,2023-11-30,206.92
02d,003,2023-12-31,44.57
02d,003,2024-01-31,268.13
02d,003,2024-02-29,289.44
02d,003,2024-03-31,230.47
02d,003,2024-04-30,238.04
02d,003,2024-05-31,86.56
02d,003,2024-06-30,129.47
02d,003,2024-07-31,75.99
02d,003,2024-08-31,53.39
02d,003,2024-09-30,141.74
02d,003,2024-10-31,558.19
02d,003,2024-11-30,116.11
02d,003,2024-12-31,315.55
02d,005,2022-01-31,156.71
02d,005,2022-02-28,233.7
02d,005,2022-03-31,418.87
02d,005,2022-04-30,119.51
02d,005,2022-05-31,272.38
02d,005,2022-06-30,262.24
02d,005,2022-07-31,172.3
02d,005,2022-08-31,47.04
02d,005,2022-09-30,62.68
02d,005,2022-10-31,145.4
02d,005,2022-11-30,204.82
02d,005,2022-12-31,265.8
02d,005,2023-01-31,323.14
02d,005,2023-02-28,119.19
02d,005,2023-03-31,220.31
02d,005,2023-04-30,125.69
02d,005,2023-05-31,76.78
02d,005,2023-06-30,89.38
02d,005,2023-07-31,155.22
02d,005,2023-08-31,81.67
02d,005,2023-09-30,246.44
02d,005,2023-10-31,237.67
02d,005,2023-11-30,355.07
02d,005,2023-12-31,287.64
02d,005,2024-01-31,72.29
02d,005,2024-02-29,101.31
02d,005,2024-03-31,225.65
02d,005,2024-04-30,196.86
02d,005,2024-05-31,191.53
02d,005,2024-06-30,87.09
02d,005,2024-07-31,63.93
02d,005,2024-08-31,72.21
02d,005,2024-09-30,97.33
02d,005,2024-10-31,180.36
02d,005,2024-11-30,214.8
02d,005,2024-12-31,76.37
02d,008,2022-01-31,298.83
02d,008,2022-02-28,357.63
02d,008,2022-03-31,352.06
02d,008,2022-04-30,351.54
02d,008,2022-05-31,988.35
02d,008,2022-06-30,619.63
02d,008,2022-07-31,282.06
02d,008,2022-08-31,325.65
02d,008,2022-09-30,401.52
02d,008,2022-10-31,840.0
02d,008,2022-11-30,213.35
02d,008,2022-12-31,127.81
02d,008,2023-01-31,98.35
02d,008,2023-02-28,481.19
02d,008,2023-03-31,1051.23
02d,008,2023-04-30,470.24
02d,008,2023-05-31,637.8
02d,008,2023-06-30,407.91
02d,008,2023-07-31,133.93
02d,008,2023-08-31,421.49
02d,008,2023-09-30,108.73
02d,008,2023-10-31,487.16
02d,008,2023-11-30,456.59
02d,008,2023-12-31,996.93
02d,008,2024-01-31,1055.32
02d,008,2024-02-29,618.0
02d,008,2024-03-31,215.61
02d,008,2024-04-30,382.1
02d,008,2024-05-31,1013.35
02d,008,2024-06-30,349.6
02d,008,2024-07-31,243.87
02d,008,2024-08-31,268.36
02d,008,2024-09-30,619.76
02d,008,2024-10-31,289.01
02d,008,2024-11-30,97.75
02d,008,2024-12-31,427.27
02d,010,2022-01-31,40.77
02d,010,2022-02-28,72.82
02d,010,2022-03-31,106.25
02d,010,2022-04-30,60.04
02d,010,2022-05-31,187.96
02d,010,2022-06-30,60.52
02d,010,2022-07-31,24.76
02d,010,2022-08-31,50.23
02d,010,2022-09-30,33.6
02d,010,2022-10-31,48.52
02d,010,2022-11-30,69.02
02d,010,2022-12-31,67.2
02d,010,2023-01-31,69.82
02d,010,2023-02-28,44.25
02d,010,2023-03-31,39.1
02d,010,2023-04-30,22.86
02d,010,2023-05-31,84.5
02d,010,2023-06-30,40.05
02d,010,2023-07-31,20.93
02d,010,2023-08-31,34.85
02d,010,2023-09-30,5.24
02d,010,2023-10-31,81.65
02d,010,2023-11-30,60.23
02d,010,2023-12-31,31.59
02d,010,2024-01-31,29.03
02d,010,2024-02-29,33.51
02d,010,2024-03-31,77.78
02d,010,2024-04-30,12.31
02d,010,2024-05-31,57.25
02d,010,2024-06-30,57.77
02d,010,2024-07-31,75.63
02d,010,2024-08-31,43.1
02d,010,2024-09-30,32.29
02d,010,2024-10-31,47.53
02d,010,2024-11-30,124.22
02d,010,2024-12-31,67.19
02d,001,2022-01-31,925.51
02d,001,2022-02-28,227.43
02d,001,2022-03-31,102.02
02d,001,2022-04-30,641.68
02d,001,2022-05-31,816.49
02d,001,2022-06-30,655.6
02d,001,2022-07-31,503.45
02d,001,2022-08-31,483.01
02d,001,2022-09-30,208.61
02d,001,2022-10-31,612.58
02d,001,2022-11-30,309.31
02d,001,2022-12-31,332.2
02d,001,2023-01-31,416.52
02d,001,2023-02-28,456.03
02d,001,2023-03-31,576.22
02d,001,2023-04-30,388.71
02d,001,2023-05-31,170.33
02d,001,2023-06-30,251.47
02d,001,2023-07-31,223.43
02d,001,2023-08-31,654.88
02d,001,2023-09-30,243.02
02d,001,2023-10-31,351.3
02d,001,2023-11-30,304.98
02d,001,2023-12-31,511.8
02d,001,2024-01-31,91.92
02d,001,2024-02-29,290.32
02d,001,2024-03-31,98.59
02d,001,2024-04-30,383.88
02d,001,2024-05-31,346.66
02d,001,2024-06-30,233.51
02d,001,2024-07-31,433.99
02d,001,2024-08-31,150.83
02d,001,2024-09-30,216.3
02d,001,2024-10-31,146.25
02d,001,2024-11-30,500.49
02d,001,2024-12-31,442.99
02d,002,2022-01-31,972.74
02d,002,2022-02-28,1280.0
02d,002,2022-03-31,3000.24
02d,002,2022-04-30,1421.48
02d,002,2022-05-31,2433.21
02d,002,2022-06-30,532.91
02d,002,2022-07-31,335.2
02d,002,2022-08-31,736.31
02d,002,2022-09-30,1200.91
02d,002,2022-10-31,2830.14
02d,002,2022-11-30,1830.32
02d,002,2022-12-31,769.36
02d,002,2023-01-31,1283.91
02d,002,2023-02-28,1758.05
02d,002,2023-03-31,1846.09
02d,002,2023-04-30,4929.38
02d,002,2023-05-31,786.41
02d,002,2023-06-30,3534.91
02d,002,2023-07-31,1904.36
02d,002,2023-08-31,967.7
02d,002,2023-09-30,1246.93
02d,002,2023-10-31,1267.26
02d,002,2023-11-30,1011.17
02d,002,2023-12-31,525.1
02d,002,2024-01-31,1319.64
02d,002,2024-02-29,3894.56
02d,002,2024-03-31,2013.19
02d,002,2024-04-30,2461.01
02d,002,2024-05-31,1839.43
02d,002,2024-06-30,1676.33
02d,002,2024-07-31,1662.91
02d,002,2024-08-31,676.51
02d,002,2024-09-30,741.21
02d,002,2024-10-31,3590.05
02d,002,2024-11-30,2449.45
02d,002,2024-12-31,3326.98
02d,003,2022-01-31,224.08
02d,003,2022-02-28,69.65
02d,003,2022-03-31,167.08
02d,003,2022-04-30,51.8
02d,003,2022-05-31,292.8
02d,003,2022-06-30,181.8
02d,003,2022-07-31,97.94
02d,003,2022-08-31,75.1
02d,003,2022-09-30,304.64
02d,003,2022-10-31,74.68
02d,003,2022-11-30,387.82
02d,003,2022-12-31,136.52
02d,003,2023-01-31,249.06
02d,003,2023-02-28,505.23
02d,003,2023-03-31,74.21
02d,003,2023-04-30,119.17
02d,003,2023-05-31,304.69
02d,003,2023-06-30,74.64
02d,003,2023-07-31,77.76
02d,003,2023-08-31,83.19
02d,003,2023-09-30,39.99
02d,003,2023-10-31,143.42
02d,003,2023-11-30,498.5
02d,003,2023-12-31,115.76
02d,003,2024-01-31,158.63
02d,003,2024-02-29,147.16
02d,003,2024-03-31,259.77
02d,003,2024-04-30,150.45
02d,003,2024-05-31,101.11
02d,003,2024-06-30,115.23
02d,003,2024-07-31,82.74
02d,003,2024-08-31,223.94
02d,003,2024-09-30,150.63
02d,003,2024-10-31,377.03
02d,003,2024-11-30,155.91
02d,003,2024-12-31,98.3
02d,004,2022-01-31,30.13
02d,004,2022-02-28,52.51
02d,004,2022-03-31,67.64
02d,004,2022-04-30,13.74
02d,004,2022-05-31,15.42
02d,004,2022-06-30,17.87
02d,004,2022-07-31,55.6
02d,004,2022-08-31,11.2
02d,004,2022-09-30,11.15
02d,004,2022-10-31,66.74
02d,004,2022-11-30,104.05
02d,004,2022-12-31,54.72
02d,004,2023-01-31,87.09
02d,004,2023-02-28,69.7
02d,004,2023-03-31,39.61
02d,004,2023-04-30,50.5
02d,004,2023-05-31,31.6
